t,AccG_X,AccG_Y,AccG_Z,Brake,Clutch,ERSCurrentKJ,ERSDelivery,ERSHeatCharging,ERSMaxJ,ERSRecovery,Gas,Gear,KersCharge,KersInput,LapCount,RPM,RideHeight_F,RideHeight_R,SlipAngle_FL,SlipAngle_FR,SlipAngle_RL,SlipAngle_RR,SlipRatio_FL,SlipRatio_FR,SlipRatio_RL,SlipRatio_RR,SpeedKMH,SpeedMPH,SpeedMS,carName,graphics.bestTime,graphics.completedLaps,graphics.currentTime,graphics.isInPit,graphics.lastTime,graphics.position,graphics.session,graphics.sessionTimeLeft,graphics.tyreCompound,inPit,physics.abs,physics.brake,physics.carDamage0,physics.carDamage1,physics.carDamage2,physics.carDamage3,physics.carDamage4,physics.fuel,physics.gas,physics.rpms,physics.speedKmh,physics.tc,physics.tyreWear0,physics.tyreWear1,physics.tyreWear2,physics.tyreWear3,static.hasExtraLap,static.isTimedRace,static.maxFuel,static.maxRpm,static.playerNick,static.track,tyreCompound
145.8,1.4970400926423548,0.1,0.0,0.0,0.0,630.9057881430298,2.0,1.0,4000000.0,1.0,1.0,4,0.15772644703575744,0.30000000000000004,1,5656,0.06998026728428236,0.08697632074113884,3.2802331816454524,3.2802331816454524,2.624186545316362,2.624186545316362,0.07591396791808047,0.08434885324231163,0.1327837385665428,0.13700118122865837,155.65114675768837,96.71710871197158,43.23642965491344,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:799,0,1:31:200,1,2,1654200.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.11200000000011,1.0,5656,155.65114675768837,0.2,92.7100000000002,92.7100000000002,91.25200000000024,91.25200000000024,0,1,60.0,8500,Tester,spa,Soft
145.9,1.4982092060121102,0.1,0.0,0.0,0.0,620.760912529065,2.0,1.0,4000000.0,1.0,1.0,4,0.15519022813226624,0.30000000000000004,1,5622,0.06998806137341407,0.08698567364809688,3.329025805713401,3.329025805713401,2.663220644570721,2.663220644570721,0.07704316864651013,0.0856035207183446,0.13416387279017905,0.1384440488260963,154.3964792816554,95.93749472772149,42.88791091157094,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:899,0,1:31:200,1,2,1654100.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.10933333333344,1.0,5622,154.3964792816554,0.2,92.7050000000002,92.7050000000002,91.24600000000024,91.24600000000024,0,1,60.0,8500,Tester,spa,Soft
146.0,1.4990862405286143,0.1,0.0,0.0,0.0,610.6832590824079,2.0,1.0,4000000.0,1.0,1.0,4,0.15267081477060196,0.30000000000000004,1,5587,0.06999390827019077,0.08699268992422891,3.37785176153929,3.37785176153929,2.702281409231432,2.702281409231432,0.07817314076705215,0.0868590452967246,0.13554494982639706,0.13988790209123328,153.14095470327538,95.15734816492893,42.53915408424316,ks_lamborghini_huracan_gt3,1:30:000,1,0:55:999,0,1:31:200,1,2,1654000.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.106666666666776,1.0,5587,153.14095470327538,0.2,92.7000000000002,92.7000000000002,91.24000000000024,91.24000000000024,0,1,60.0,8500,Tester,spa,Soft
146.1,1.4996710252122507,0.1,0.0,0.0,0.0,600.6733189736694,2.0,1.0,4000000.0,1.0,1.0,4,0.15016832974341737,0.30000000000000004,1,5552,0.06999780683474834,0.086997368201698,3.42670153040629,3.42670153040629,2.7413612243250323,2.7413612243250323,0.07930366398940271,0.08811518221044745,0.13692670043149222,0.14133245954201457,151.88481778955253,94.37682111471204,42.19022716376459,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:099,0,1:31:200,1,2,1653900.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.104000000000106,1.0,5552,151.88481778955253,0.2,92.6950000000002,92.6950000000002,91.23400000000024,91.23400000000024,0,1,60.0,8500,Tester,spa,Soft
146.2,1.4999634460580862,0.1,0.0,0.0,0.0,590.7315800732089,2.0,1.0,4000000.0,1.0,1.0,4,0.14768289501830223,0.30000000000000004,1,5517,0.0699997563070539,0.08699970756846469,3.475565588955171,3.475565588955171,2.780452471164137,2.780452471164137,0.08043451791581967,0.08937168657313296,0.13830885523044628,0.1427774395591029,150.62831342686704,93.5960657423658,41.84119817412973,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:199,0,1:31:200,1,2,1653800.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.10133333333344,1.0,5517,150.62831342686704,0.2,92.6900000000002,92.6900000000002,91.22800000000024,91.22800000000024,0,1,60.0,8500,Tester,spa,Soft
146.3,1.4999634460580982,0.1,0.0,0.0,0.0,580.858526927355,2.0,1.0,4000000.0,1.0,1.0,3,0.14521463173183874,0.30000000000000004,1,5482,0.06999975630705399,0.08699970756846478,3.5244344110408954,3.5244344110408954,2.8195475288327163,2.8195475288327163,0.08156548208408929,0.09062831342676587,0.13969114476944247,0.14422256044078074,149.37168657323411,92.81523425769706,41.4921351592317,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:299,0,1:31:200,1,2,1653700.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.09866666666677,1.0,5482,149.37168657323411,0.2,92.6850000000002,92.6850000000002,91.22200000000024,91.22200000000024,0,1,60.0,8500,Tester,spa,Soft
146.4,1.4996710252122858,0.1,0.0,0.0,0.0,571.0546407347878,2.0,1.0,4000000.0,1.0,1.0,3,0.14276366018369696,0.30000000000000004,1,5447,0.06999780683474857,0.08699736820169829,3.5732984695897763,3.5732984695897763,2.858638775671821,2.858638775671821,0.08269633601050624,0.09188481778945139,0.14107329956839654,0.1456675404578691,148.1151822105486,92.0344788853508,41.143106169596834,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:399,0,1:31:200,1,2,1653600.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.09600000000011,1.0,5447,148.1151822105486,0.2,92.6800000000002,92.6800000000002,91.21600000000024,91.21600000000024,0,1,60.0,8500,Tester,spa,Soft
146.5,1.4990862405286731,0.1,0.0,0.0,0.0,561.3203993230893,2.0,1.0,4000000.0,1.0,1.0,3,0.14033009983077233,0.30000000000000004,1,5412,0.06999390827019115,0.08699268992422939,3.6221482384567816,3.6221482384567816,2.8977185907654253,2.8977185907654253,0.08382685923285695,0.09314095470317438,0.14245505017349183,0.14711209790865054,146.85904529682563,91.25395183513383,40.79417924911823,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:499,0,1:31:200,1,2,1653500.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.09333333333344,1.0,5412,146.85904529682563,0.2,92.6750000000002,92.6750000000002,91.21000000000024,91.21000000000024,0,1,60.0,8500,Tester,spa,Soft
146.6,1.4982092060121923,0.1,0.0,0.0,0.0,551.6562771254545,2.0,1.0,4000000.0,1.0,1.0,3,0.13791406928136363,0.30000000000000004,1,5377,0.06998806137341461,0.08698567364809753,3.670974194282672,3.670974194282672,2.936779355426138,2.936779355426138,0.08495683135339899,0.09439647928155442,0.14383612720970987,0.1485559511737876,145.60352071844557,90.47380527234124,40.44542242179043,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:599,0,1:31:200,1,2,1653400.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.09066666666678,1.0,5377,145.60352071844557,0.2,92.6700000000002,92.6700000000002,91.20400000000024,91.20400000000024,0,1,60.0,8500,Tester,spa,Soft
146.7,1.4970400926424605,0.1,0.0,0.0,0.0,542.0627451575642,2.0,1.0,4000000.0,1.0,1.0,3,0.13551568628939104,0.30000000000000004,1,5343,0.06998026728428307,0.08697632074113969,3.719766818350622,3.719766818350622,2.9758134546804977,2.9758134546804977,0.08608603208182868,0.09565114675758742,0.14521626143334618,0.14999881877122553,144.3488532424126,89.69419128809115,40.09690367844794,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:699,0,1:31:200,1,2,1653300.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.08800000000011,1.0,5343,144.3488532424126,0.2,92.6650000000002,92.6650000000002,91.19800000000025,91.19800000000025,0,1,60.0,8500,Tester,spa,Soft
146.8,1.4955791283404456,0.1,0.0,0.0,0.0,532.5402709946314,2.0,1.0,4000000.0,1.0,1.0,3,0.13313506774865785,0.30000000000000004,1,5308,0.06997052752226963,0.08696463302672357,3.768516598441892,3.768516598441892,3.014813278753514,3.014813278753514,0.08721424127822663,0.09690471253136293,0.14659518378449923,0.15144041941106737,143.09528746863708,88.9152618696745,39.7486909635103,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:799,0,1:31:200,1,2,1653200.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.085333333333445,1.0,5308,143.09528746863708,0.2,92.6600000000002,92.6600000000002,91.19200000000025,91.19200000000025,0,1,60.0,8500,Tester,spa,Soft
146.9,1.4938265979240326,0.1,0.0,0.0,0.0,523.0893187486142,2.0,1.0,4000000.0,1.0,1.0,3,0.13077232968715358,0.30000000000000004,1,5273,0.06995884398616022,0.08695061278339226,3.8172140306902564,3.8172140306902564,3.0537712245522055,3.0537712245522055,0.0883412389959745,0.09815693221774945,0.1479726254395244,0.15288047205041186,141.84306778225056,88.13716887092481,39.40085216173627,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:899,0,1:31:200,1,2,1653100.000000004,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.082666666666775,1.0,5273,141.84306778225056,0.2,92.6550000000002,92.6550000000002,91.18600000000025,91.18600000000025,0,1,60.0,8500,Tester,spa,Soft
147.0,1.491782843052499,0.1,0.0,0.0,0.0,513.7103490455912,2.0,1.0,4000000.0,1.0,1.0,3,0.1284275872613978,0.30000000000000004,1,5238,0.06994521895368333,0.08693426274441998,3.865849621434813,3.865849621434813,3.0926796971478505,3.0926796971478505,0.08946680552463424,0.09940756169403804,0.14934831786344185,0.15431869594814374,140.59243830596196,87.3600639826139,39.05345508498943,ks_lamborghini_huracan_gt3,1:30:000,1,0:56:999,0,1:31:200,1,2,1653000.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.08000000000011,1.0,5238,140.59243830596196,0.2,92.6500000000002,92.6500000000002,91.18000000000025,91.18000000000025,0,1,60.0,8500,Tester,spa,Soft
147.1,1.4894482621599066,0.1,0.0,0.0,0.0,504.403819003314,2.0,1.0,4000000.0,1.0,1.0,3,0.1261009547508285,0.30000000000000004,1,5203,0.06992965508106604,0.08691558609727926,3.914413889070776,3.914413889070776,3.1315311112566206,3.1315311112566206,0.0905907214327808,0.10065635714753422,0.15072199286228766,0.15575481071966435,139.34364285246576,86.5840987028795,38.70656745901827,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:099,0,1:31:200,1,2,1652900.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.07733333333344,1.0,5203,139.34364285246576,0.2,92.64500000000021,92.64500000000021,91.17400000000025,91.17400000000025,0,1,60.0,8500,Tester,spa,Soft
147.2,1.4868233103774255,0.1,0.0,0.0,0.0,495.1701822089267,2.0,1.0,4000000.0,1.0,1.0,3,0.12379254555223168,0.30000000000000004,1,5169,0.06991215540251616,0.0868945864830194,3.962897365897952,3.962897365897952,3.1703178927183617,3.1703178927183617,0.09171276761078118,0.10190307512309019,0.1520933826353992,0.1571885363915537,138.09692487690984,85.80942430769035,38.36025691025273,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:199,0,1:31:200,1,2,1652800.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.07466666666677,1.0,5169,138.09692487690984,0.2,92.6400000000002,92.6400000000002,91.16800000000025,91.16800000000025,0,1,60.0,8500,Tester,spa,Soft
147.3,1.4839084994446075,0.1,0.0,0.0,0.0,486.00988869686,2.0,1.0,4000000.0,1.0,1.0,3,0.121502472174215,0.30000000000000004,1,5134,0.06989272332963072,0.08687126799555686,4.011290599966465,4.011290599966465,3.209032479973172,3.209032479973172,0.09283272531350961,0.10314747257056624,0.15346221982762287,0.15861959345615118,136.8525274294338,85.0361918213547,38.014590952620495,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:299,0,1:31:200,1,2,1652700.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.07200000000011,1.0,5134,136.8525274294338,0.2,92.6350000000002,92.6350000000002,91.16200000000025,91.16200000000025,0,1,60.0,8500,Tester,spa,Soft
147.4,1.4807043976096188,0.1,0.0,0.0,0.0,476.92338492689703,2.0,1.0,4000000.0,1.0,1.0,3,0.11923084623172425,0.30000000000000004,1,5100,0.0698713626507308,0.08684563518087694,4.059584156919446,4.059584156919446,3.2476673255355575,3.2476673255355575,0.0939503762029929,0.10438930689221433,0.15482823758143577,0.16004770292604648,135.61069310778566,84.26455198707788,37.66963697438491,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:399,0,1:31:200,1,2,1652600.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.06933333333345,1.0,5100,135.61069310778566,0.2,92.63000000000021,92.63000000000021,91.15600000000025,91.15600000000025,0,1,60.0,8500,Tester,spa,Soft
147.5,1.4772116295184607,0.1,0.0,0.0,0.0,467.91111376241076,2.0,1.0,4000000.0,1.0,1.0,3,0.1169777784406027,0.30000000000000004,1,5065,0.06984807753012306,0.08681769303614768,4.107768621832289,4.107768621832289,3.286214897465831,3.286214897465831,0.09506550239097583,0.10562833598997315,0.15619116958897047,0.16147258638846912,134.37166401002685,83.49465523757439,37.325462225007456,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:499,0,1:31:200,1,2,1652500.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.06666666666678,1.0,5065,134.37166401002685,0.2,92.6250000000002,92.6250000000002,91.15000000000025,91.15000000000025,0,1,60.0,8500,Tester,spa,Soft
147.6,1.4734308760931936,0.1,0.0,0.0,0.0,458.97351444878586,2.0,1.0,4000000.0,1.0,1.0,3,0.11474337861219647,0.30000000000000004,1,5031,0.06982287250728796,0.08678744700874555,4.1558346010480705,4.1558346010480705,3.3246676808384565,3.3246676808384565,0.0961778864813982,0.10686431831266467,0.15755075014393116,0.16289396605956435,133.1356816873353,82.72665166574123,36.98213380203759,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:599,0,1:31:200,1,2,1652400.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.06400000000011,1.0,5031,133.1356816873353,0.2,92.6200000000002,92.6200000000002,91.14400000000025,91.14400000000025,0,1,60.0,8500,Tester,spa,Soft
147.7,1.469362874399189,0.1,0.0,0.0,0.0,450.11102259200266,2.0,1.0,4000000.0,1.0,1.0,3,0.11252775564800066,0.30000000000000004,1,4997,0.0697957524959946,0.0867549029951935,4.203772724008914,4.203772724008914,3.363018179207131,3.363018179207131,0.09728731161277772,0.10809701290308635,0.158906714193395,0.16431156483854928,131.90298709691365,81.96069099539633,36.63971863803157,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:699,0,1:31:200,1,2,1652300.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.061333333333444,1.0,4997,131.90298709691365,0.2,92.61500000000021,92.61500000000021,91.13800000000025,91.13800000000025,0,1,60.0,8500,Tester,spa,Soft
147.8,1.465008417501437,0.1,0.0,0.0,0.0,441.32407013741215,2.0,1.0,4000000.0,1.0,1.0,3,0.11033101753435304,0.30000000000000004,1,4963,0.06976672278334291,0.08672006734001149,4.251573645082756,4.251573645082756,3.4012589160662046,3.4012589160662046,0.09839356150048663,0.10932617944498514,0.16025879738948368,0.1657251063617329,130.67382055501486,81.19692255209014,36.29828348750413,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:799,0,1:31:200,1,2,1652200.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.058666666666774,1.0,4963,130.67382055501486,0.2,92.61000000000021,92.61000000000021,91.13200000000025,91.13200000000025,0,1,60.0,8500,Tester,spa,Soft
147.9,1.4603683543099377,0.1,0.0,0.0,0.0,432.6130853486783,2.0,1.0,4000000.0,1.0,1.0,3,0.10815327133716957,0.30000000000000004,1,4929,0.06973578902873291,0.0866829468344795,4.299228045385332,4.299228045385332,3.439382436308266,3.439382436308266,0.09949642047891769,0.11055157830990854,0.1616067361408994,0.1671343150563948,129.44842169009144,80.4354952339938,35.95789491391429,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:899,0,1:31:200,1,2,1652100.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.05600000000011,1.0,4929,129.44842169009144,0.2,92.6050000000002,92.6050000000002,91.12600000000025,91.12600000000025,0,1,60.0,8500,Tester,spa,Soft
148.0,1.455443589414204,0.1,0.0,0.0,0.0,423.97849278691126,2.0,1.0,4000000.0,1.0,1.0,3,0.10599462319672781,0.30000000000000004,1,4895,0.06970295726276136,0.08664354871531363,4.3467266345968785,4.3467266345968785,3.477381307677503,3.477381307677503,0.10059567354352775,0.11177297060391972,0.1629502676643117,0.16853891619450767,128.2270293960803,79.67655748287181,35.61861927668897,ks_lamborghini_huracan_gt3,1:30:000,1,0:57:999,0,1:31:200,1,2,1652000.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.05333333333344,1.0,4895,128.2270293960803,0.2,92.60000000000021,92.60000000000021,91.12000000000025,91.12000000000025,0,1,60.0,8500,Tester,spa,Soft
148.1,1.4502350829069097,0.1,0.0,0.0,0.0,415.42071328997014,2.0,1.0,4000000.0,1.0,1.0,3,0.10385517832249253,0.30000000000000004,1,4861,0.06966823388604607,0.08660188066325528,4.394060152773317,4.394060152773317,3.515248122218654,3.515248122218654,0.10169110639275392,0.11299011821417101,0.16428913003558812,0.16993863594629666,127.00988178582897,78.92025725514233,35.28052271828582,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:099,0,1:31:200,1,2,1651900.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.05066666666678,1.0,4861,127.00988178582897,0.2,92.59500000000021,92.59500000000021,91.11400000000025,91.11400000000025,0,1,60.0,8500,Tester,spa,Soft
148.2,1.44474385019672,0.1,0.0,0.0,0.0,406.9401639519561,2.0,1.0,4000000.0,1.0,1.0,3,0.10173504098798902,0.30000000000000004,1,4827,0.06963162566797813,0.08655795080157376,4.441219372151485,4.441219372151485,3.5529754977211883,3.5529754977211883,0.10278250546979151,0.1142027838553239,0.1656230622408563,0.1713332014336225,125.79721614467609,78.16674199303353,34.943671151298915,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:199,0,1:31:200,1,2,1651800.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.04800000000011,1.0,4827,125.79721614467609,0.2,92.5900000000002,92.5900000000002,91.10800000000025,91.10800000000025,0,1,60.0,8500,Tester,spa,Soft
148.3,1.4389709618103308,0.1,0.0,0.0,0.0,398.537258102879,2.0,1.0,4000000.0,1.0,1.0,3,0.09963431452571975,0.30000000000000004,1,4794,0.06959313974540221,0.08651176769448264,4.488195098948128,4.488195098948128,3.5905560791585027,3.5905560791585027,0.10386965800422811,0.115410731115809,0.16695180422738992,0.17272234078318036,124.58926888419099,77.41615859583864,34.608130245608606,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:299,0,1:31:200,1,2,1651700.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.045333333333446,1.0,4794,124.58926888419099,0.2,92.5850000000002,92.5850000000002,91.10200000000025,91.10200000000025,0,1,60.0,8500,Tester,spa,Soft
148.4,1.432917543183772,0.1,0.0,0.0,0.0,390.21240528851496,2.0,1.0,4000000.0,1.0,1.0,3,0.09755310132212874,0.30000000000000004,1,4760,0.06955278362122515,0.08646334034547018,4.534978175152229,4.534978175152229,3.6279825401217836,3.6279825401217836,0.10495235205352302,0.11661372450391447,0.16827509695430592,0.17410578317950162,123.38627549608553,76.66865339127817,34.27396541557931,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:399,0,1:31:200,1,2,1651600.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.042666666666776,1.0,4760,123.38627549608553,0.2,92.58000000000021,92.58000000000021,91.09600000000025,91.09600000000025,0,1,60.0,8500,Tester,spa,Soft
148.5,1.426584774442999,0.1,0.0,0.0,0.0,381.9660112504457,2.0,1.0,4000000.0,1.0,1.0,3,0.09549150281261143,0.30000000000000004,1,4727,0.06951056516295333,0.08641267819554399,4.581559480310387,4.581559480310387,3.66524758424831,3.66524758424831,0.10603037654432611,0.11781152949369567,0.16959268244306525,0.17548325891775002,122.18847050630433,75.92437210697283,33.94124180730676,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:499,0,1:31:200,1,2,1651500.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.04000000000011,1.0,4727,122.18847050630433,0.2,92.5750000000002,92.5750000000002,91.09000000000024,91.09000000000024,0,1,60.0,8500,Tester,spa,Soft
148.6,1.419973890173825,0.1,0.0,0.0,0.0,373.79847790628264,2.0,1.0,4000000.0,1.0,1.0,3,0.09344961947657066,0.30000000000000004,1,4694,0.06946649260115884,0.0863597911213906,4.627929933304866,4.627929933304866,3.702343946643893,3.702343946643893,0.10710352131362691,0.11900391257069656,0.17090430382776622,0.17685449945630105,120.99608742930344,75.18345984203371,33.610024285917625,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:599,0,1:31:200,1,2,1651400.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.03733333333344,1.0,4694,120.99608742930344,0.2,92.5700000000002,92.5700000000002,91.08400000000024,91.08400000000024,0,1,60.0,8500,Tester,spa,Soft
148.7,1.4130861791812375,0.1,0.0,0.0,0.0,365.7102033300779,2.0,1.0,4000000.0,1.0,1.0,3,0.09142755083251947,0.30000000000000004,1,4661,0.06942057452787491,0.0863046894334499,4.674080494123976,4.674080494123976,3.7392643952991813,3.7392643952991813,0.10817157714972632,0.12019064127747368,0.17220970540522107,0.17821923746909474,119.80935872252633,74.4460610387749,33.280377422923976,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:699,0,1:31:200,1,2,1651300.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.03466666666678,1.0,4661,119.80935872252633,0.2,92.56500000000021,92.56500000000021,91.07800000000024,91.07800000000024,0,1,60.0,8500,Tester,spa,Soft
148.8,1.4059229842381415,0.1,0.0,0.0,0.0,357.70158173292407,2.0,1.0,4000000.0,1.0,1.0,3,0.08942539543323103,0.30000000000000004,1,4628,0.06937281989492095,0.08624738387390513,4.720002165624444,4.720002165624444,3.776001732499555,3.776001732499555,0.10923433583302285,0.12137148425891427,0.1735086326848057,0.1795772068977514,118.62851574108572,73.71231945455418,32.95236548363492,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:799,0,1:31:200,1,2,1651200.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.03200000000011,1.0,4628,118.62851574108572,0.2,92.5600000000002,92.5600000000002,91.07200000000024,91.07200000000024,0,1,60.0,8500,Tester,spa,Soft
148.9,1.3984857018235846,0.1,0.0,0.0,0.0,349.77300344373896,2.0,1.0,4000000.0,1.0,1.0,3,0.08744325086093474,0.30000000000000004,1,4595,0.06932323801215723,0.08618788561458868,4.765685995285421,4.765685995285421,3.8125487962283366,3.8125487962283366,0.11029159017660546,0.12254621130733939,0.17480083243807334,0.1809281430034403,117.45378869266061,72.98237813374722,32.62605241462795,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:899,0,1:31:200,1,2,1651100.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.02933333333345,1.0,4595,117.45378869266061,0.2,92.5550000000002,92.5550000000002,91.06600000000026,91.06600000000026,0,1,60.0,8500,Tester,spa,Soft
149.0,1.390775781850509,0.1,0.0,0.0,0.0,341.9248548902431,2.0,1.0,4000000.0,1.0,1.0,3,0.08548121372256079,0.30000000000000004,1,4563,0.06927183854567005,0.08612620625480408,4.811123076953798,4.811123076953798,3.8488984615630386,3.8488984615630386,0.11134313406664503,0.12371459340738337,0.17608605274812172,0.18227178241849087,116.28540659261662,72.25637937986079,32.301501831282394,ks_lamborghini_huracan_gt3,1:30:000,1,0:58:999,0,1:31:200,1,2,1651000.0000000042,Soft,0,0.3,0.0,1.5,0.0,0.0,0.0,2.0,56.02666666666678,1.0,4563,116.28540659261662,0.2,92.55000000000021,92.55000000000021,91.06000000000026,91.06000000000026,0,1,60.0,8500,Tester,spa,Soft
